Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=7d29efdc2b4eafe8,[인턴] Lighthouse 본부 - 머신러닝 서비스 개발자 인턴,삼정 KPMG 3.3 서울 강남구,,"모형 개발과 배포, Restful API 개발 능력 보유 - 리눅스 및 Docker 환경에서의 개발 경험 - Python Web Framework (Django/Flask) 혹은 R Shiny 모듈 경험 - 딥러닝 전이학습..."
https://kr.indeed.com/viewjob?jk=db331a1f2bf79e1b,"인공지능(AI), Python 외 경력 정규직",나인폴드테크 서울 강남구,,"개발 가능자 - C/C++, Python, OpenCV 응용프로그램 개발 가능자 [우대요건] - C/C++, Python, OpenCV프로그램잉 능숙... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=df7032325c5ca2ef,Senior Applications Engineer,Synopsys 경기도 성남,,"DRC/LVS is required. Proficiency in Tcl, Perl... Python in CAD engineering is highly desired. Understanding of RLC..."
https://kr.indeed.com/viewjob?jk=f54d416a3c78e275,DBA경력직,한국사이버결제 서울 구로구,,"mariadb ) 유 경험자 2) 프로그래밍 가능자 ( shell, php, jsp, jquery, python, c, java .. 등 ) 3) OS( LINUX, AIX) 관련 자격 보유자 4) 오라클 자격 보유자..."
https://kr.indeed.com/viewjob?jk=b574f1454ae36aab,Cross Border Ecommerce - Business Intell...,Shopee 서울,,business analyst related roles Proficient in SQL and Python Strong analytical skill and sensitivity to data Strong oral...
https://kr.indeed.com/viewjob?jk=1ed946a28f319e1e,[큐셀]BD&Tech부문 시스템개발센터 경력직 [시스템개발팀 Data S...,한화솔루션 서울 중구,,"분석 전략 수립 경험 보유자 - Machine Learning/Deep learning 개발경험 보유자 - Python (C/C++) 언어 개발 능력 보유자 - PyToch, Keras, Tensorflow, AWS 상의..."
https://kr.indeed.com/viewjob?jk=166aa0c72e94a266,Business Data Analyst,Soomgo 서울 강남구,,"즈니스에 적용하고 개선한 경험 (Google Optimize, Optimizely, 등) 우대사항 • Python 또는 R 을 사용하여 데이터 분석에 활용 가능 • 경영학, 통계학, 경제학, data analysis 등..."
https://kr.indeed.com/viewjob?jk=89f33b55066796da,Machine Learning Lithography Modeling Pr...,Synopsys 경기도 성남,,Knowledge of software development methodologies... Python scripting language are desired... required Very good...
https://kr.indeed.com/viewjob?jk=da1e930d0ad0a4f3,[신규프로젝트] MMORPG (모바일) 서버 플랫폼 프로그래머 모집,엔씨소프트 2.7 성남 판교역,,"대해 문제 정의를 할 수 있으며 그에 대한 해결이 가능하신 분 - C++ 이외의 구사언어 가능하신 분 ( python, Go, C# 등등 ) - 플랫폼 관련 업무(계정/결제 서비스 등) 를 경험해 보신 분 제출서류 필수..."
https://kr.indeed.com/viewjob?jk=4a65a5779d9c9e2a,"R&D Engineer, Sr I",Synopsys 서울,,experience in its application Software programming skill in python and C++ is required. Inclusion and Diversity are important...
https://kr.indeed.com/viewjob?jk=cae2de07045cfb2b,"Java, Python 영상툴 개발자",에이아이메이커 서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
https://kr.indeed.com/viewjob?jk=82a715fa67fdef1b,Robotics Software Engineer - Navigation,Bear Robotics 서울,,"fundmentals Solid C++, Python coding 3+... Nice-to-have experiences: Octave/Matlab/ Python data analysis ROS navigation stack..."
https://kr.indeed.com/viewjob?jk=05d6f01f9a494a1b,[Robotics] Deep Reinforcement Learning E...,네이버 서울,,"learning framework 활용 능숙 ㅇ ROS, ROS2 와 같은 로봇 미들웨어 활용 개발 경험 ㅇ Python 언어 활용 능숙 ㅇ Unity3D, UnrealEngine4 등 3D 엔진 기반 개발 경험 혹은 여타..."
https://kr.indeed.com/viewjob?jk=96ea0b66d78d41e2,[해외취업] TOSHIBA CORPORATION_ 연구자-데이터베이스 관...,파소나 대한민국,,"일본어 N3레벨정도 (대부분의 업무는 영어로 가능) 【환영조건】 -데이터베이스 개발 경험 -멀티 프로세스 프로그래밍 경험 -다른 프로그래밍 언어 (예: python, perl, shell script)에 대한 관심과 스킬"
https://kr.indeed.com/viewjob?jk=ae15250b0a7f47e0,데이터 엔지니어,크로스앵글 서울 반포동,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
https://kr.indeed.com/viewjob?jk=44dff6cd77550538,반도체 CHIP 설계 관련 CAD Engineer,"S,H사 같은 규모큰 반도체 Chip Maker 회사로서 해외소재 (해외근무) 성남 판교역",,"programming language background( perl, python, tcl, c++, make, shell) - Experience... plus(perl, python, tcl, shell etc..."
https://kr.indeed.com/viewjob?jk=f3a14b3f8d9e3e12,[Forest] 네이버 쇼핑검색플랫폼 개발자,네이버 서울,,"info extraction [필요역량] - 아래 기술 중 어느 한가지를 능숙하게 다룰 수 있는 분 [ Java, Python, Spring boot/batch/cloud, Kotlin, React, Vue, Node.JS..."
https://kr.indeed.com/viewjob?jk=b2094fcb948850aa,테크빌더팀 개발자 (백엔드/프론트엔드),Nexon 성남 분당구,,"서비스 개발 - 주요스킬셋 : Python, JavaScript, AWS... 사람 우대사항 - JavaScript 중급이상 활용 가능하신 분 - Python 중급이상 활용 가능하신 분 - 웹서비스 개발 및 운영 경험 있으..."
https://kr.indeed.com/viewjob?jk=a279a8f83aa6872c,맥시멈코퍼레이션 S/W 개발 프로그래머,맥시멈코퍼레이션 경상남도 사천,"월급 1,800,000원 - 2,000,000원","경력 학력 - 성별 무관 기타 담당업무 소프트웨어 개발, C/C++ 개발가능, QT Framework, Python 개발 가능 우대 상세모집요강 접수기간/방법 지원방법 전형절차 및 제출서류 제출서류 이력서에 응시분야..."
https://kr.indeed.com/viewjob?jk=328b3116db9d9a38,반도체 High speed IO Circuit Design Enginee...,"S,H사 같은 규모큰 반도체 Chip Maker 회사로서 해외소재 (해외근무) 성남 판교역",,"analysis using MATLAB; also, knowledgeable with C/C++, Python and running Debugger. - Familiar with EDA design tools..."
https://kr.indeed.com/viewjob?jk=6c8001da3d8ed1ff,"JAVA, 웹개발 외 신입/경력 정규직",엔디소프트 부산 해운대구,"연봉 40,000,000원 - 75,000,000원",인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안 용인 보정동,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
https://kr.indeed.com/viewjob?jk=cd4b885739db8eab,[(주)다른코리아] 웹 솔루션 / 모바일 애플리케이션 개발자 [청년디지털...,다른코리아 대전 유성구,"월급 2,000,000원","android, iOS) 개발 [자격요건] 관련 학과 전공자 전문 대학교 이상 졸업자 [우대조건] PHP, Python, java 등 웹 백엔드 개발 경험 Html, css, javascript등 웹 프론드엔드 개발 경험..."
https://kr.indeed.com/viewjob?jk=9ab2041ab3380a21,카카오톡 안티어뷰징을 위한 데이터 사이언스/엔지니어링 전문가 모집,카카오 4.0 성남 판교역,,"이용한 프로젝트 수행 이력 및 실무 능력 해당 분야에서 활용되는 언어 및 도구를 능숙하게 다룰 수 있는 분( Python, Scala, PyMC, PySpark, Tensorflow 등) Data Engineer 관련 지식..."
https://kr.indeed.com/viewjob?jk=52a593e64d404756,Mid-Market Sales Engineer,DataDog 대한민국,,"technologies Programming experience. Extra points for Java, Python, Ruby, Go, Node.JS, PHP... NET Experience in systems..."
https://kr.indeed.com/viewjob?jk=eaee1538d8cc832f,메시지발송 플랫폼 개발자,Nexon 성남 분당구,,"개발 가능하면서 python 개발 경험 소유자(또는 Python 개발 가능... NET 또는 python 개발 경력 5년이상 - 자동화를 위한 스크립트(powershell, bash, python 등) 경험 - Windows..."
https://kr.indeed.com/viewjob?jk=85d495b911ccfb21,[Clova] Cross Platform Python Packaging...,네이버 서울,,Cross-platform Python Packaging Intern 모집... 고민합니다. [역할] Cross-platform Python Packaging 개발 - Python 프로그래밍 기술 - 코드 & 데이터 & 리소스...
https://kr.indeed.com/viewjob?jk=49f66e0ed287e5f6,"AI Data, Vision, Language 분야 경력사원",LG전자 3.8 서울,,"Machine Learning 알고리즘 연구/개발 경험 보유 - Python, C/C++, Java 등 프로그래밍 언어 경험 보유 - Machine... 고리즘 연구/개발 경험 보유 - Python, C/C++, Java 프로그..."
https://kr.indeed.com/viewjob?jk=f42c4371e63d7f32,Software Engineer - Embedded,GE Appliances 경기도 성남,,"C (must have) and C++(optional), lua(optional), python(optional) and Object Oriented Programming. Deep knowledge..."
https://kr.indeed.com/viewjob?jk=b2ef9dc168ce46f0,FDS 데이터 분석 담당자,네이버 서울,,"운영 [자격요건] - FDS 데이터 모델링 관련 업무 2년 이상 - 대용량 데이터 분석 가능자 (SAS, R, Python) - 머신러닝/딥러닝의 주요 방법론을 실제로 수행해 본 적이 있으신 분 - Hadoop (Hive..."
https://kr.indeed.com/viewjob?jk=e3ab407c65509ebd,Software Engineer (Backend),Streami 서울 • 임시 원격 근무,"연봉 30,000,000원 - 80,000,000원","Experience in JavaScript, Python or Java... one of: Modern Javascript, Java, Python * Experience building and maintaining..."
https://kr.indeed.com/viewjob?jk=01faebef7554a612,Staff RFFE Production Test Engineer,Qualcomm Korea RFFE Limited 서울,,"so on) Skills in scripting language programming... C++, Python and Perl. Hands-on experience on lab equipment..."
https://kr.indeed.com/viewjob?jk=530a598184580c95,데스크탑 가상화(VDI) 엔지니어 모집,카카오 4.0 성남 판교역,,"기본적 이해 리눅스 시스템에 대한 기본적 이해 우대사항 시스템 엔지니어 경력자 Powershell, Python, Shell 스크립트를 이용한 인프라 관리 자동화 경험자 부드러운 커뮤니케이션, 친절한 마인드의 소유자..."
https://kr.indeed.com/viewjob?jk=70fccff4d30cb6bf,NAVER IDC 서버 운영/관리(가산),NIT Service 서울 가산동,,"Web, WAS에 대한 지식과 System application 운영 경험 - Shell script, python 활용 가능 - 해외 데이터센터 인프라 구축 또는 운영 경험 - 국가보훈대상자 및 장애인은 법령에 의거 우대..."
https://kr.indeed.com/viewjob?jk=8becbf73bbda7c96,2019 Military Service Exemption Position...,울산과학기술원 울산 언양읍,,"least one programming language... Fortran, C/C++, Python, …; Experience... managing high performance computational..."
https://kr.indeed.com/viewjob?jk=6e4170888fdd92a5,SOFTWARE ENGINEER - BACKEND,"ODK Media, Inc. 서울 강남구",,"Python, Django, REST, Go PostgreSQL, MySQL, Redis AWS, Kubernetes, CDN Qualifications Minimum Available development Python..."
https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b,데이터 사이언티스트를 지향하는 데이터 엔지니어 모집,카카오 4.0 성남 판교역,,"Spark 등 빅데이터 분석 플랫폼을 사용하여 대용량 데이터의 수집,가공이 가능한 분 프로그램 개발(Java, python 등) 기술을 보유하신 분 어떤 일이라도 중요하게 여기며 책임감 있게 진행할 수 있으신 분 자신의 생각..."
https://kr.indeed.com/viewjob?jk=25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
https://kr.indeed.com/viewjob?jk=e63720d2f801439e,"Application Engineer, Adv",Keysight Technologies 서울,,"Test Automation Programming skills includes .NET ,C++,C#, Python , Labview • Strong interest in solution development..."
https://kr.indeed.com/viewjob?jk=1a75ce748c5f24e9,TOAST CAM 임베디드 개발,NHN 4.4 성남 판교역,,"또는 석사 학위 또는 그에 준하는 실무 경험자 (신입 지원가능) - 임베디드 환경에서 영상 처리 경험자 - Python, C++ 개발 경험 - 딥러닝 프레임워크, 컴퓨터 비젼 경험자 - Visual Object..."
https://kr.indeed.com/viewjob?jk=6857f93f4cb82fe2,[Forest] 네이버 쇼핑 AI 개발자,네이버 서울,,"및 일본 쇼핑 검색 AI, NLP 직무 [자격요건] - 아래 기술 중 어느 한가지를 능숙하게 다룰 수 있는 분 - Python, Spring boot/batch, Kafka, PostgreSql , ElasticSearch..."
https://kr.indeed.com/viewjob?jk=752a4b5d63eac97c,Back-end Engineer (Python),Soomgo 서울 강남구,,래픽 처리를 위한 AWS 인프라 구축 • 5년 이상의 웹/앱 서비스 백엔드 시스템 개발 경험이 있는 분 • Python 언어를 활용한 개발 경험이 있는 분 • 성능 최적화에 대해 지속적으로 고민하고 노력하시는 분 • AWS...
https://kr.indeed.com/viewjob?jk=8139e500c136e863,Network Systems Engineer (Pre-Sales),Arista Networks 경기도,,desired. Previous experience building network automation using Python and Ansible desired. Knowledge of competitive products...
https://kr.indeed.com/viewjob?jk=b3bde1882ae8a1d8,[서울/수원/천안] 웹디자인/JAVA웹개발/빅데이터/AI인공지능 개발 분...,휴먼교육센터 천안 동남구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=28b676c81d7ef247,OPC AE,Synopsys 경기도 성남,,"skills, including Windows, Linux, scripting (e.g. TCL, Python, Perl) and programming skills. Experience with MATLAB or TCL..."
https://kr.indeed.com/viewjob?jk=3039fb6b47e019d0,[Expert] 맵 컨텐츠 기획자 & 구축 운영자,에스케이텔레콤 서울 종로구,,"필수 아님) – SQL, R, Python 등 데이터 분석 툴 활용 능력... 관리, Reporting 능력 능숙자 (필수) – SQL 필수, R, Python, Java 등 데이터 분석 관련 개발 언어 숙련자 우대 – Data..."
https://kr.indeed.com/viewjob?jk=21025baa0fc9e26d,HANA Core Developer,SAP 4.3 서울,,"plus factors Fluency in C++, experience in SQL, Python, GoLang, Kubernetes, Docker Fluency in English Experience..."
https://kr.indeed.com/viewjob?jk=dea246efe3aa55a7,[AI검색플랫폼] 머신러닝 개발자,카카오엔터프라이즈 성남 분당구,,분 (Java/ Python 선호) ・ (우대) 머신러닝 관련 업무 유경험자 ・ (우대) NMT 관련 업무 유경험자 ✔ 지식그래프 품질 및 관련 연구 ・ (필수) 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 ( Python...
https://kr.indeed.com/viewjob?jk=3fbeadf5fe25cc46,리서치분야 석사이상 경력직,케이지제로인 대한민국,,"티팩터 리서치 2. 펀드, 금융 및 재무데이터 분석 3. 기업재무 관련 리서치 4. 기관 컨설팅 5. R, Python을 활용한 로직 개발 자격 요건 석사이상, 경력 3년이상, 경제학, 재무금융 전공자 우대사항 CFA..."
https://kr.indeed.com/viewjob?jk=879ff81ba68046c8,"프론트앤드, 백앤드, 풀스택 개발자 신입/경력 정규직",테크블루 부산 중구,,"지식 및 활용 가능한분 3. Python, API, 클라우드 서비스 관련... 발자 2. MS-SQL,MY-SQL 관련 지식 및 활용 가능한분 3. Python, API, 클라우드 서비스 관련 지식 보유자 우대 [우대사항] 전공..."
https://kr.indeed.com/viewjob?jk=46975ee759c13b8a,데이터 사이언스 및 엔지니어링,NHN 4.4 성남 판교역,,"데이터 수집, 처리 및 지표 분석 경험 - 데이터 기반의 문제해결 역량 및 논리적 사고 - Java, Python, Scala 중 최소 1가지 언어를 이용한 데이터 분석 및 소프트웨어 개발 역량 - 통계분석..."
https://kr.indeed.com/viewjob?jk=90104004fabe2502,[Search] 글로벌 콘텐츠 검색/ AI 기술 개발 신입/경력사원,네이버 서울,,"대규모 로그 분석 및 관련 시스템 운영 · 콘텐츠 검색 서비스 개발 및 운영 필요역량 · C, Java, Python 등의 프로그래밍 언어 중 1 개 이상 자유자재로 다루시는 분 · Linux/Shell 및 Git 환경에..."
https://kr.indeed.com/viewjob?jk=a5f31b17067660d0,"2020년 빅데이터, 데이터 애널리스트 양성과정 교육",메디치이앤에스 서울 금천구,,웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>혼합현실(MR)|인터넷... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=1a2885a205ae2400,"Python, 데이터분석 외 경력 정규직",에임즈인터내셔널코리아 서울 강남구,,데이터 예측 알고리즘 개발 경력 - Python 개발 능력 보유 -학사 이상... 수 있습니다. 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석...
https://kr.indeed.com/viewjob?jk=c17e4b0eb8ad8aed,2020년 하반기 하드워어/소프트웨어 직원,메디칼이노베이션디벨로퍼 부산 해운대구,,"개발 우대사항 - C/C++, Python 중 1개 이상의 언어 사용 가능... 로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터..."
https://kr.indeed.com/viewjob?jk=9f4a6478888920f0,2020년 수시채용 머신러닝(S/W),SFA 3.9 경기도 화성,,"자격요건 근무지 머신러닝 (S/W개발) -영상처리, 머신러닝, 통계, 수학 관련 석사학위 이상 졸업자 - Python, C++, C# 중 1개 이상 중급 수준 가능자 -일반지원자, 전문연구요원 대상자 모두 지원 가능 -석..."
https://kr.indeed.com/viewjob?jk=8a5c305f2e5018ed,데이터 인프라 담당자 모집,카카오 4.0 성남 판교역,,"인프라/DB/Hadoop 에 관심이 있으신 분 하둡 기반 대용량 데이터 환경 경험이 있으신 분 Java, python, go, bash 등 스크립팅 언어 중 하나 이상 활용 가능하신 분 데이터 분석가와 협업 경험이 있으신 분..."
https://kr.indeed.com/viewjob?jk=8327679eecb720a4,2020년 NHN TOAST 개발자,NHN TOAST 4.4 성남 판교역,,"Network, Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) [QA Engineer 경력] Job Description 자격요건 우대사항 - 클라우..."
https://kr.indeed.com/viewjob?jk=ddab35b823587bca,Support Engineer,Microsoft 4.2 서울,,"o Machine Learning: sparkSQL, java, scala, python, jupyter o Data Sources: mongodb... tools (PERL, Python, Ruby, PhP, etc..."
https://kr.indeed.com/viewjob?jk=15edcadd124ad99a,매칭 데이터분석,Nexon 성남 분당구,,"최적화 된 모델을 적용하고 평가합니다. 지원자격 [이런 경험을 가진 파티원을 찾습니다.] - SQL, Python 등의 언어를 통해 데이터를 가공한 경험이 있는 분을 찾습니다. - 문제에 적합한 머신러닝 모델을 선택하고..."
https://kr.indeed.com/viewjob?jk=481f953ccaa4bc96,AI 연구/개발 직군 모집,넷마블 서울 구로구,,"ML 관련 분야 경력 6년 이상 - Cloud 서비스 활용 경험 - Python, C/C++, SQL 사용 가능 - Tensorflow 또는 상응하는... 웹 서비스 구축 등 자격요건 - Python 에 능숙하고 C/C++ 혹은..."
https://kr.indeed.com/viewjob?jk=4e64c0f671ee6ff4,보안/금융 컨설팅 부문 경력사원,삼성SDS 3.8 서울 송파구,,"구축 경험 - .NET, C#, Python 등 Window 외 기타언어... 병역필 또는 면제자로 해외여행에 결격사유가 없는 자 [우대사항] - R, Python(pandas) 등 오픈소스 기반 빅데이터 플랫폼/구축 관련 컨설팅..."
https://kr.indeed.com/viewjob?jk=a0ae1dfb3d1d5dba,2020년 하반기 한국통계정보원 SW 분야(신입),재단법인 한국통계정보원 대전 서구,,있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>전산·IT기술지원>유지보수
https://kr.indeed.com/viewjob?jk=0d9236ab9ede97fc,엔미디어플랫폼 데이터베이스 관리자 (DBA) 인재 안내,리더스소프트 성남 분당구,,"운영 가능한 분 - DB관련 자격증 보유한 분 - 운영 자동화 스크립트(PowerShell, Shell, Python) 작성 가능한 분 - MongoDB, Redis에 관심 있으신 분 기타사항 - 서류 접수 이후 4주 이내로..."
https://kr.indeed.com/viewjob?jk=a1d687cd59776360,머신러닝 개발,Nexon 성남 분당구,,모델 개발 - 머신러닝을 위한 솔루션 프로토타이핑 - 머신러닝 파이프라인 설계 및 구축 지원자격 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은...
https://kr.indeed.com/viewjob?jk=5fb944d84d851ccf,[리니지2] MMORPG DBA 모집,엔씨소프트 2.7 성남 판교역,,우대사항 - DB Programming - Web Programming - Script languages ( Python 등) 제출서류 포트폴리오(필수) 전형단계 서류전형 1차 면접 NC TEST 2차 면접 처우협의 입사 도움...
https://kr.indeed.com/viewjob?jk=ffac42e32db26233,Lead Product Engineer - Liberate,Cadence Design Systems 경기도,,"problems and propose solution Automation skills using Tcl, Python, Perl and shell scripting Bachelor/Master in EE with 5+..."
https://kr.indeed.com/viewjob?jk=0f8e41f025f036f6,[최고인기과정] 인터랙티브 웹디자인 전문인력 양성교육,전주정보문화산업진흥원 전주 완산구,,로그래머>증강현실(AR)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=50658c145dd586bc,Python Backend Software Engineer,하이퍼커넥트 서울,,자격 3년 이상의 Python 기반 서버 애플리케이션 개발 경력 혹은 이에 준하는 실력을 가진 분 관계형 데이터베이스 시스템(RDBMS)과 SQL에 대한 이해를 가진 분 Django 등의 Python 백엔드 기반 기술 사용...
https://kr.indeed.com/viewjob?jk=6786dc7dc72cad2b,빅데이터팀장 국내유명 식품대기업 지주사 new,국내유명 식품대기업 지주사 서울특별시,,"경력 12년 이상 (차부장급) 3) 필수요건 - 빅데이터/AI 과제 수행, 기획 및 컨설팅 경력 - R, Python 프로그램 개발 경력 및 데이터 마이닝, 최적화 등 수리 알고리즘 이해 및 개발역량 - 데이터 기반 업무분석..."
https://kr.indeed.com/viewjob?jk=de681d734d8df27a,웹-어플 개발자 양성과정,한국스마트정보교육원 전주 덕진구,,로그래머>증강현실(AR)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=59c11f89356e0fa1,11월 신입 및 경력직원,나이스피앤아이 대한민국,,"상경계열, 통계학, 수학, 공학 전공 - 프로그래밍 및 통계 Package 활용 (VBA, C++, R, Python, Matlab 등) - DBMS 활용 (Oracle SQL, PL/SQL) - 유관 전공 석사, 박사(과정..."
https://kr.indeed.com/viewjob?jk=713aaf47ed2b2db7,"[청년 디지털 일자리] 어플리케이션, 소프트웨어 개발, 인공지능(AI),...",훈민푸드 대구 동구,"월급 2,000,000원",이터 분석 알고리즘 개발 - 빅데이터 분석 능력(상관분석 등) - Data/Web Crawling 능력 - Python 기반 코딩 능력 [우대사항] - 정보처리기사 - 컴퓨터공학 관련 전공 [근무시간 및 형태] 주 5일 근무...
https://kr.indeed.com/viewjob?jk=7268328c0d71d81c,Junior Full-Stack Developer,Asiance 서울,,"React 혹은 WordPress 등의 CMS도 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드..."
https://kr.indeed.com/viewjob?jk=f826778a849c677c,Associate Application Engineer - OPC,Siemens AG 4.0 경기도 성남,,"plus. Exposure to LINUX platforms. Experience with C,TCL, Python programming skills. Excellent interpersonal and written..."
https://kr.indeed.com/viewjob?jk=351986cfd9606a0e,"[해외취업] 미국, Freenome, Staff Software Engi...",Freenome 대한민국,,fellowship... work experience Experience with Python or similar scripting language Excellent written and verbal...
https://kr.indeed.com/viewjob?jk=f3ed8ce5a4cc97c9,Software Developer,IBM 3.9 서울,,"ML and DL with hands-on software development skills (Java, R, Python, Javascript) ● Experience in Web application development..."
https://kr.indeed.com/viewjob?jk=e5ca14de265f7fc9,Data Analyst,레이니스트 서울,,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어( Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
https://kr.indeed.com/viewjob?jk=0feb2770202a5be1,(주)넷타겟 연구원 (웹프론트엔드 개발자),넷타겟 대전 유성구,,"bash, python, 등)으로 기존에 작성된 다양한 과학계산 코드들을 웹서비스의 형태로 구현하기 - 과학계산 Software API( Python... Django framework( Python) 에 대한 이해 - 새로운 기술..."
https://kr.indeed.com/viewjob?jk=bad0f76842269b46,[해외취업] 【AI・RPAエンジニア】経験半年の方も歓迎 10ヵ国の技術者が在...,株式会社リープ 대한민국,,"격요건 【必須要件】 ・何かしらのシステム開発経験が半年以上ある方 【歓迎要件】 ・Java, PHP, .NET, Pythonのスキルをお持ちの方 ・顧客折衝や要件定義などの上流工程経験がある方 ・RPAエンジニアとしての実務経験、知識がある方..."
https://kr.indeed.com/viewjob?jk=91be1a263335aeb8,[인공지능(AI)개발] (주)솔라라이트 AI개발 인재,솔라라이트 대구 동구,"월급 2,500,000원",공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=225bd0278c3bcfc3,Associate Cloud Developer,Amazon Web Services Korea LLC 서울,,"one... following programming languages: Java, Python, Ruby, Node.js, C#, or C++. · Familiarity with Networking..."
https://kr.indeed.com/viewjob?jk=9debec4c7f511ec8,(주)신세계아이앤씨 경력사원 상시,신세계아이앤씨 서울 중구,,리에 능숙한 자 -.데이터 I/F개발 및 운영경험자 기술요소 -.R 및 Python 기반 시스템 개발 및 운영 경험자 -.B2C 시스템 개발 및 운영... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=a82c770de9f0137b,"Analog Design Engr, Sr I",Synopsys 경기도 성남,,"simulation-control/data-capture. Experience with TCL, Perl, C, Python, MATLAB. Inclusion and Diversity are important to us..."
https://kr.indeed.com/viewjob?jk=2da3a65b8bf61279,"시스템팀 SW( C, Python, Labview )",신호시스템 성남 중원구,"연봉 32,000,000원 - 70,000,000원",인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>Labview|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어 모집,카카오 4.0 성남 판교역,,"원자격 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스..."
https://kr.indeed.com/viewjob?jk=85929aac498299cc,데이터 사이언스 전문가 및 머신러닝 전문가 모집,카카오 4.0 성남 판교역,,명시해 주시기 바랍니다. 지원자격 개발 경력 2년 이상 머신 러닝/데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...
